state_(land),district_(kreis),regional_designation,municipality_name_(gemeindename),municipality_designation,area_km2,population_total,male,female,per_km2,postal_code,longitude,latitude
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Pruchten,,8.23,739,349,390,90,18356,"12,674234","54,377452"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Saal,,49.30,1459,730,729,30,18317,"12,495445","54,310418"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Trinwillershagen,,34.32,1152,575,577,34,18320,"12,627245","54,249239"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Bergen auf Rügen, Stadt,51.49,13649,6559,7090,265,18528,"13,430633","54,417301"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Buschvitz,,10.25,228,116,112,22,18528,"13,473218","54,429257"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Garz/Rügen, Stadt,65.91,2188,1080,1108,33,18574,"13,352371","54,316745"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Gustow,,28.41,588,285,303,21,18574,"13,212968","54,3021"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Lietzow,,8.39,231,115,116,28,18528,"13,506907","54,484472"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Parchtitz,,25.10,750,379,371,30,18528,"13,398463","54,439132"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Patzig,,8.06,419,219,200,52,18528,"13,395633","54,466052"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Poseritz,,40.20,937,495,442,23,18574,"13,27603","54,297135"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Ralswiek,,16.55,249,118,131,15,18528,"13,446593","54,473774"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Rappin,,28.71,302,156,146,11,18528,"13,385488","54,508575"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Sehlen,,20.60,893,446,447,43,18528,"13,38785","54,379793"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Ahrenshoop, Ostseebad,5.27,629,293,336,119,18347,"12,418624","54,379565"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Born a. Darß, Seebad,63.56,1020,476,544,16,18375,"12,527162","54,383318"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Dierhagen, Ostseebad,27.63,1510,732,778,55,18347,"12,358544","54,292846"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Prerow, Ostseebad,11.29,1256,602,654,111,18375,"12,567539","54,447148"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wieck a. Darß,,9.02,707,328,379,78,18375,"12,571865","54,410101"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wustrow, Ostseebad,6.88,1153,544,609,168,18347,"12,396974","54,345362"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Franzburg, Stadt,15.20,1244,595,649,82,18461,"12,877572","54,186968"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Glewitz,,41.99,530,278,252,13,18513,"12,931712","54,019865"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Gremersdorf-Buchholz,,50.10,608,323,285,12,18461,"12,870873","54,109446"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Millienhagen-Oebelitz,,25.56,306,167,139,12,18461,"12,820081","54,206478"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Papenhagen,,21.01,519,269,250,25,18510,"12,98195","54,146231"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Richtenberg, Stadt,15.67,1305,639,666,83,18461,"12,889018","54,200643"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Splietsdorf,,26.39,491,277,214,19,18513,"12,930708","54,12351"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Velgast,,71.90,1474,733,741,21,18469,"12,809087","54,273462"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Weitenhagen,,17.06,235,119,116,14,18461,"12,787663","54,212063"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wendisch Baggendorf,,21.51,523,260,263,24,18513,"12,943523","54,074132"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Elmenhorst,,22.52,680,344,336,30,18510,"13,064277","54,217602"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Sundhagen,,159.81,5147,2579,2568,32,18519,"13,251468","54,213985"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wittenhagen,,46.98,1130,563,567,24,18510,"13,070064","54,183826"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Baabe, Ostseebad,2.26,921,421,500,408,18586,"13,702333","54,359106"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Göhren, Ostseebad,6.93,1256,562,694,181,18586,"13,740906","54,341565"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Lancken-Granitz,,13.79,467,235,232,34,18586,"13,632229","54,367323"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Sellin, Ostseebad,14.45,2513,1217,1296,174,18586,"13,692482","54,378093"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Zirkow,,25.76,668,327,341,26,18528,"13,539106","54,388252"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Mönchgut, Ostseebad,20.66,1282,625,657,62,18586,"13,704918","54,330057"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Groß Kordshagen,,16.45,290,139,151,18,18442,"12,840146","54,331634"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Jakobsdorf,,17.71,441,230,211,25,18442,"12,933137","54,233454"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Lüssow,,19.02,851,433,418,45,18442,"13,033698","54,282169"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Niepars,,64.95,2369,1213,1156,36,18442,"12,923481","54,313711"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Pantelitz,,14.42,903,476,427,63,18442,"12,968953","54,301425"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Steinhagen,,33.50,2534,1205,1329,76,18442,"12,989713","54,226558"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wendorf,,15.79,847,447,400,54,18442,"13,07226","54,250386"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Zarrendorf,,4.67,1117,593,524,239,18510,"13,097941","54,237099"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Altenkirchen,,22.66,885,446,439,39,18556,"13,341959","54,635674"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Breege,,16.02,566,288,278,35,18556,"13,366538","54,616185"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Dranske,,20.75,1041,522,519,50,18556,"13,230991","54,629914"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Glowe, Ostseebad,22.29,987,470,517,44,18551,"13,471503","54,56972"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Lohme,,13.80,464,237,227,34,18551,"13,610953","54,582863"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Putgarten,,12.63,181,95,86,14,18556,"13,417407","54,672905"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Sagard,,27.92,2404,1171,1233,86,18551,"13,555143","54,524875"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Wiek,,25.44,985,470,515,39,18556,"13,290399","54,621252"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Bad Sülze, Stadt,26.67,1652,814,838,62,18334,"12,65907","54,109956"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Dettmannsdorf,,44.52,1029,500,529,23,18334,"12,52875","54,111895"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Deyelsdorf,,29.85,455,229,226,15,18513,"12,822027","54,044637"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Drechow,,15.55,215,116,99,14,18465,"12,800798","54,141165"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Eixen,,56.16,681,357,324,12,18334,"12,723712","54,161303"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Grammendorf,,35.92,509,260,249,14,18513,"12,879109","54,033808"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Gransebieth,,23.33,513,257,256,22,18513,"12,882628","54,064848"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Hugoldsdorf,,14.24,123,58,65,9,18465,"12,753785","54,152787"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Lindholz,,40.02,613,318,295,15,18334,"12,674012","54,067181"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Tribsees, Stadt,54.97,2566,1287,1279,47,18465,"12,757553","54,094576"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Ahrenshagen-Daskow,,58.28,2207,1154,1053,38,18320,"12,600892","54,223811"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Ribnitz-Damgarten, Bernsteinstadt,122.83,15241,7183,8058,124,18311,"12,431833","54,243021"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Schlemmin,,21.78,269,145,124,12,18320,"12,682921","54,222447"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Semlow,,34.69,657,347,310,19,18334,"12,656883","54,181293"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Altefähr,,20.59,1275,657,618,62,18573,"13,126612","54,330671"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Dreschvitz,,22.64,758,396,362,33,18573,"13,294442","54,40372"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Gingst,,21.75,1292,607,685,59,18569,"13,259199","54,456954"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Insel Hiddensee, Seebad,19.08,926,435,491,49,18565,"13,105547","54,568008"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Kluis,,21.50,386,188,198,18,18569,"13,301843","54,472669"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Neuenkirchen,,22.94,271,139,132,12,18569,"13,330814","54,54362"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Rambin,,31.47,919,484,435,29,18573,"13,205549","54,355488"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Samtens,,32.50,2028,984,1044,62,18573,"13,29259","54,35598"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Schaprode,,19.76,413,202,211,21,18569,"13,166426","54,514628"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Trent,,35.43,645,318,327,18,18569,"13,255514","54,522126"
Mecklenburg-Vorpommern,Vorpommern-Rügen,Landkreis,Ummanz,,43.09,556,286,270,13,18569,"13,181849","54,464901"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Grevesmühlen, Stadt,52.38,10252,4926,5326,196,23936,"11,184913","53,864458"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Insel Poel, Ostseebad,36.34,2528,1222,1306,70,23999,"11,439916","53,99737"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Wismar, Hansestadt,41.73,43467,21041,22426,1042,23952,"11,466024","53,891577"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Bad Kleinen,,23.54,3749,1837,1912,159,23996,"11,47265","53,770508"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Barnekow,,15.63,582,297,285,37,23968,"11,372593","53,867101"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Bobitz,,65.64,2494,1243,1251,38,23996,"11,360712","53,803679"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Dorf Mecklenburg,,30.06,3158,1590,1568,105,23972,"11,467282","53,842941"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Groß Stieten,,6.54,575,295,280,88,23972,"11,4496","53,812366"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Hohen Viecheln,,18.72,702,364,338,38,23996,"11,510574","53,784554"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Lübow,,35.35,1573,798,775,44,23972,"11,522497","53,852824"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Metelsdorf,,8.21,493,250,243,60,23972,"11,432941","53,853472"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Ventschow,,13.63,728,360,368,53,19417,"11,578071","53,785613"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Dragun,,20.62,719,369,350,35,19205,"11,224446","53,70775"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Gadebusch, Stadt,47.76,5141,2486,2655,108,19205,"11,118522","53,701801"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Kneese,,15.87,327,172,155,21,19205,"10,983183","53,661817"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Krembz,,39.16,875,462,413,22,19205,"11,060801","53,651085"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Mühlen Eichsen,,23.71,965,500,465,41,19205,"11,251535","53,758514"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Roggendorf,,31.26,981,504,477,31,19205,"11,016911","53,694224"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Rögnitz,,11.43,190,95,95,17,19205,"11,023948","53,613535"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Veelböken,,32.62,665,323,342,20,19205,"11,182889","53,74821"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Bernstorf,,17.57,367,197,170,21,23936,"11,116733","53,828021"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Gägelow,,22.67,2528,1254,1274,112,23968,"11,380828","53,899067"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Roggenstorf,,20.01,460,245,215,23,23936,"11,066925","53,913159"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Rüting,,15.16,542,268,274,36,23936,"11,222723","53,792951"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Testorf-Steinfort,,23.87,632,323,309,26,23936,"11,269001","53,777427"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Upahl,,48.26,1808,999,809,37,23936,"11,21396","53,822092"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Warnow,,16.07,618,314,304,38,23936,"11,211446","53,887462"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Stepenitztal,,45.25,1730,886,844,38,23936,"11,119717","53,857461"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Boltenhagen, Ostseebad,18.35,2408,1122,1286,131,23946,"11,20109","53,989162"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Damshagen,,38.57,1271,641,630,33,23948,"11,153059","53,928323"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Hohenkirchen,,41.09,1023,553,470,25,23968,"11,306226","53,915746"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Kalkhorst,,51.98,1775,898,877,34,23942,"11,045858","53,970527"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Klütz, Stadt,44.44,3037,1441,1596,68,23948,"11,166952","53,965698"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Zierow,,10.11,758,369,389,75,23968,"11,374861","53,925289"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Alt Meteln,,23.22,1159,555,604,50,19069,"11,340119","53,746405"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Brüsewitz,,29.94,1853,966,887,62,19071,"11,248981","53,676102"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Cramonshagen,,10.20,509,260,249,50,19071,"11,276128","53,698991"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Dalberg-Wendelstorf,,9.58,563,279,284,59,19071,"11,285589","53,725778"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Gottesgabe,,22.21,757,368,389,34,19209,"11,246323","53,631272"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Grambow,,19.82,641,318,323,32,19071,"11,276599","53,620815"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Klein Trebbow,,25.38,1072,534,538,42,19069,"11,373045","53,712715"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Lübstorf,,43.88,1460,730,730,33,19069,"11,413605","53,726967"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Lützow,,24.89,1545,766,779,62,19209,"11,176166","53,653828"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Perlin,,13.46,376,184,192,28,19209,"11,175076","53,587265"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Pingelshagen,,2.08,546,258,288,263,19069,"11,337987","53,683161"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Pokrent,,15.65,651,342,309,42,19205,"11,142943","53,646213"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Schildetal,,19.38,731,391,340,38,19209,"11,15033","53,625299"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Seehof,,4.35,957,467,490,220,19069,"11,431035","53,693197"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Zickhusen,,12.49,515,261,254,41,19069,"11,414398","53,757546"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Benz,,22.77,639,311,328,28,23970,"11,584457","53,911201"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Blowatz,,30.30,1119,551,568,37,23974,"11,537112","53,99425"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Boiensdorf,,12.77,494,230,264,39,23974,"11,562368","54,017033"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Hornstorf,,14.90,1309,651,658,88,23974,"11,53202","53,909104"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Krusenhagen,,11.25,584,285,299,52,23974,"11,531895","53,944805"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Neuburg,,44.10,2181,1094,1087,49,23974,"11,586495","53,94824"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Bibow,,23.21,358,205,153,15,19417,"11,643285","53,784795"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Glasin,,39.60,813,428,385,21,23992,"11,737231","53,911906"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Jesendorf,,21.25,521,287,234,25,19417,"11,598868","53,804278"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Lübberstorf,,13.11,236,117,119,18,23992,"11,731649","53,858257"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Neukloster, Stadt,27.51,3954,1944,2010,144,23992,"11,686336","53,86475"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Passee,,16.20,191,99,92,12,23992,"11,770604","53,956175"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Warin, Stadt,44.45,3198,1614,1584,72,19417,"11,704304","53,800443"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Zurow,,40.80,1288,672,616,32,23992,"11,615148","53,863817"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Züsow,,19.54,307,170,137,16,23992,"11,6745","53,922922"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Carlow,,31.81,1198,591,607,38,19217,"10,935979","53,758146"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Dechow,,15.15,184,95,89,12,19217,"10,923265","53,719821"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Groß Molzahn,,6.31,398,201,197,63,19217,"10,86905","53,734527"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Holdorf,,13.57,416,215,201,31,19217,"11,064526","53,728156"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Königsfeld,,32.75,923,464,459,28,19217,"11,026914","53,770677"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Rehna, Stadt,44.59,3582,1770,1812,80,19217,"11,049573","53,779482"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Rieps,,12.32,372,191,181,30,19217,"10,866984","53,772825"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Schlagsdorf,,20.44,1275,633,642,62,19217,"10,824221","53,730826"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Thandorf,,9.09,188,95,93,21,19217,"10,826126","53,760675"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Utecht,,11.09,399,205,194,36,19217,"10,7696","53,767405"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Wedendorfersee,,24.92,698,372,326,28,19217,"11,093657","53,766171"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Dassow, Stadt,66.96,3973,2005,1968,59,23942,"10,977683","53,908548"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Grieben,,6.29,163,86,77,26,23936,"11,047407","53,840985"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Lüdersdorf,,54.75,5180,2595,2585,95,23923,"10,811091","53,831497"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Menzendorf,,9.83,233,126,107,24,23923,"11,012364","53,84489"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Roduchelstorf,,9.93,235,121,114,24,23923,"10,985768","53,820759"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Schönberg, Stadt,52.19,4408,2159,2249,84,23923,"10,934561","53,847118"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Selmsdorf,,36.81,3088,1540,1548,84,23923,"10,85983","53,881681"
Mecklenburg-Vorpommern,Nordwestmecklenburg,Landkreis,Siemz-Niendorf,,26.36,599,305,294,23,23923,"10,926909","53,816591"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Anklam, Hansestadt,56.68,11965,5637,6328,211,17389,"13,693003","53,855297"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Greifswald, Universitäts- und Hansestadt,50.81,56252,26579,29673,1107,17489,"13,379627","54,09581"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Heringsdorf, Ostseebad,37.81,5809,2688,3121,154,17424,"14,1672","53,954343"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Pasewalk, Stadt,55.21,9689,4619,5070,175,17309,"13,990282","53,505112"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Strasburg (Uckermark), Stadt,87.48,4317,2100,2217,49,17335,"13,744259","53,506373"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Ueckermünde," Seebad, Stadt",85.87,8871,4325,4546,103,17373,"14,046489","53,736513"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Buggenhagen,,27.11,190,90,100,7,17440,"13,862341","53,923399"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Krummin,,10.63,223,102,121,21,17440,"13,847591","54,047831"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Lassan, Stadt,28.21,1231,599,632,44,17440,"13,845043","53,945625"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Lütow,,16.34,416,209,207,25,17440,"13,878694","54,012528"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Sauzin,,6.65,385,184,201,58,17440,"13,784968","54,034625"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Wolgast, Stadt,61.73,11047,5467,5580,179,17438,"13,774621","54,052886"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Zemitz,,30.93,606,305,301,20,17440,"13,754778","53,978658"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Ahlbeck,,18.76,612,302,310,33,17375,"14,185341","53,669524"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Altwarp, Fischerdorf,32.75,415,204,211,13,17375,"14,262179","53,743961"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Eggesin, Stadt,88.22,4804,2319,2485,54,17367,"14,081578","53,68022"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Grambin,,18.39,415,212,203,23,17375,"14,01457","53,756939"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Hintersee,,44.60,309,161,148,7,17375,"14,261641","53,627649"
Mecklenburg-Vorpommern,Vorpommern-Greifswald,Landkreis,Leopoldshagen,,19.57,592,315,277,30,17375,"13,896567","53,774464"
