Gemeinde;Gemeindename;Erststimmen;AfD - Erststimmen;%AFD
28;Hessigheim;1433;316;22.051639916259596
28;Heubach, Stadt;5664;1338;23.622881355932204
28;Hillesheim;411;119;28.953771289537713
28;Hirschfeld (in Bethenhausen enthalten);0;0;
28;Holm;1736;259;14.919354838709678
28;Horstedt;698;131;18.76790830945559
28;Höhndorf;244;49;20.081967213114755
28;Hürth, Stadt;36937;5157;13.961610309445813
28;Ibbenbüren, Stadt;33381;5575;16.701117402114974
28;Illingen;4601;1110;24.125190176048687
28;Jork;7727;1139;14.740520253656012
28;Kallstadt;831;96;11.552346570397113
28;Kerken;8686;1307;15.04720239465807
28;Kierspe, Stadt;9080;2442;26.894273127753305
28;Kreuzau;12315;2198;17.848152659358504
28;Langen;707;91;12.871287128712872
28;Lemberg;2524;695;27.53565768621236
28;Leonberg, Stadt;25657;3810;14.849748606618077
28;Lichtenau, Stadt;10428;2058;19.735327963176065
28;Lippstadt, Stadt;40309;8280;20.54131831600883
28;Lohmar, Stadt;20256;3214;15.866903633491312
28;Lucka, Stadt;2223;1076;48.403058929374716
28;Lüerdissen;176;46;26.136363636363637
28;Malente;7279;1303;17.90081055089985
28;Marisfeld;245;136;55.51020408163265
28;Mechernich, Stadt;18402;3530;19.182697532876862
28;Medebach, Hansestadt;5066;804;15.870509277536518
28;Morsbach;6527;1480;22.67504213267964
28;Neuenkirchen;604;172;28.47682119205298
28;Neuhemsbach;344;108;31.3953488372093
28;Neukirchen-Vluyn, Stadt;17742;3248;18.30684252057265
28;Nieheim, Stadt;4111;760;18.4869861347604
28;Nordkirchen;7423;1149;15.478916879967668
28;Nortrup;1353;375;27.716186252771617
28;Obernkirchen, Stadt;5574;1204;21.600287047003945
28;Oelde, Stadt;18407;2967;16.11886782202423
28;Oer-Erkenschwick, Stadt;16654;3690;22.15683919779032
28;Petershagen, Stadt;16639;3389;20.367810565538793
28;Radbruch;1155;182;15.757575757575758
28;Ratingen, Stadt;54333;7374;13.571862404063829
28;Regesbostel;555;123;22.16216216216216
28;Rheda-Wiedenbrück, Stadt;26349;4029;15.290902880564728
28;Rollshausen;405;73;18.02469135802469
28;Rommerskirchen;9185;1551;16.88622754491018
28;Rödinghausen;6497;1486;22.87209481299061
28;Rösrath, Stadt;18451;2201;11.928892742940763
28;Sarstedt, Stadt;12286;2617;21.300667426338922
28;Schwegenheim;986;326;33.06288032454361
28;Schweringen;487;86;17.659137577002053
28;Schwerte, Hansestadt an der Ruhr;29004;4576;15.777134188387809
28;Sehlde;472;133;28.177966101694917
28;Simmerath;10558;0;0.0
28;Sprakensehl;601;152;25.291181364392678
28;Sprockhövel, Stadt;17357;2878;16.58120642968255
28;Steinau an der Straße, Brüder-Grimm-Stadt;6579;1887;28.68217054263566
28;Tönisvorst, Stadt;18586;2743;14.758420316367157
28;Wenden;13198;2276;17.2450371268374
28;Wolfhagen, Hans-Staden-Stadt;7846;1659;21.144532245730307
28;Übach-Palenberg, Stadt;14057;3362;23.916909724692324
29;Altlandsberg, Stadt;6812;2751;40.38461538461539
29;Breiholz;783;179;22.860791826309068
29;Demen;446;223;50.0
29;Demmin, Hansestadt;5964;2939;49.27900737759893
29;Diez, Stadt;3329;986;29.618504055271853
29;Dill;106;9;8.49056603773585
29;Ducherow;1010;574;56.83168316831683
29;Dummerstorf;5042;1803;35.75961919873066
29;Echtershausen;57;6;10.526315789473685
29;Enkirch;467;56;11.991434689507495
29;Eulenberg (in Petersberg enthalten);0;0;
29;Faid;427;98;22.950819672131146
29;Fischerbach;1163;175;15.047291487532243
29;Fitzen;223;58;26.00896860986547
29;Gabsheim;312;45;14.423076923076923
29;Gechingen;2315;401;17.32181425485961
29;Gering;179;55;30.726256983240223
29;Geroda;126;59;46.82539682539682
29;Gimbweiler;189;46;24.33862433862434
29;Ginsweiler;117;39;33.333333333333336
29;Gleiszellen-Gleishorbach;220;42;19.09090909090909
29;Glewitz;244;152;62.295081967213115
29;Glückstadt, Stadt;6743;1117;16.565327005783775
29;Gotha, Stadt;24182;9378;38.780911421718635
29;Grafenberg;1747;298;17.057813394390383
29;Groß Niendorf;331;85;25.6797583081571
29;Großbockedra (einschl. Kleinbockedra);128;66;51.5625
29;Hambrücken;3744;848;22.64957264957265
29;Hattenhofen;1988;485;24.396378269617706
29;Hausen am Tann;303;91;30.033003300330034
29;Heiligkreuzsteinach;1661;310;18.663455749548465
29;Herschbach;1046;268;25.621414913957935
29;Heuchlingen;1265;258;20.395256916996047
29;Hillesheim, Stadt;900;221;24.555555555555557
29;Hohenfelde;543;107;19.70534069981584
29;Hohenleuben, Stadt;705;368;52.198581560283685
29;Holzmaden;1418;285;20.09873060648801
29;Horrweiler;368;70;19.02173913043478
29;Hönningen;286;31;10.839160839160838
29;Ilmenau, Stadt;23258;8810;37.879439332702724
29;Kalbe;360;71;19.72222222222222
29;Kindenheim;373;98;26.273458445040216
29;Klein Nordende;1757;244;13.887307911212293
29;Kranenburg;424;104;24.528301886792452
29;Kressbronn am Bodensee;5591;1009;18.046861026649974
29;Königsheim;378;96;25.396825396825395
29;Lamstedt;1760;361;20.511363636363637
29;Lathen;2997;847;28.261594928261594
29;Loffenau;1570;352;22.420382165605094
29;Ludwigswinkel;284;71;25.0
29;Magstadt;4879;897;18.38491494158639
29;Manhagen;212;51;24.056603773584907
29;Niederkirchen;1300;362;27.846153846153847
29;Ostercappeln;6461;1166;18.046741990403962
29;Pohle;417;78;18.705035971223023
29;Quernheim;253;36;14.229249011857707
29;Rehlingen;372;64;17.204301075268816
29;Rosdorf;7724;1165;15.0828586224754
29;Rosengarten;9703;1427;14.706791713902916
29;Schellerten;5525;1089;19.710407239819006
29;Steimbke;1274;310;24.332810047095762
29;Steinhorst;623;193;30.979133226324237
29;Wriedel;1194;323;27.051926298157454
29;Wächtersbach, Stadt;7335;2077;28.316291751874573
29;Zierenberg, Stadt;4398;877;19.94088221919054
30;Angern;1318;558;42.33687405159332
30;Arendsee (Altmark), Stadt;4231;1647;38.926967619948
30;Bad Brambach;1101;495;44.9591280653951
30;Bad Schandau, Stadt;2275;1223;53.75824175824176
30;Barnstädt;637;258;40.50235478806908
30;Beilrode;2632;1286;48.86018237082067
30;Bennewitz;3472;1365;39.314516129032256
30;Bernburg (Saale), Stadt;18728;7563;40.38338316958565
30;Bernsdorf, Stadt;4124;2025;49.10281280310378
30;Bernstadt a. d. Eigen, Stadt;1629;966;59.300184162062614
30;Brekendorf;586;130;22.18430034129693
30;Crimmitschau, Stadt;8050;3794;47.130434782608695
30;Dersenow;224;103;45.982142857142854
30;Dettighofen;694;149;21.469740634005763
30;Dillendorf;201;80;39.80099502487562
30;Dörnberg;186;56;30.107526881720432
30;Ebersbach;3035;1651;54.398682042833606
30;Ehlenz;169;30;17.75147928994083
30;Eichstetten am Kaiserstuhl;2291;367;16.019205587079878
30;Elmenhorst/Lichtenhagen;2128;657;30.87406015037594
30;Erden;133;12;9.022556390977444
30;Fedderingen;142;33;23.239436619718308
30;Feilbingert;507;130;25.641025641025642
30;Fensdorf;160;20;12.5
30;Filz;44;8;18.181818181818183
30;Flein;4830;795;16.459627329192546
30;Gau-Bickelheim;794;182;22.92191435768262
30;Geisfeld;202;53;26.237623762376238
30;Gierschnach;122;41;33.60655737704918
30;Glanbrücken;201;63;31.34328358208955
30;Glatten;1575;495;31.428571428571427
30;Glowe, Ostseebad;415;190;45.78313253012048
30;Grevenkop;180;31;17.22222222222222
30;Groß Rönnau;341;55;16.129032258064516
30;Groß Stieten;288;91;31.59722222222222
30;Gösenroth;129;30;23.25581395348837
30;Heiningen;3164;649;20.512010113780025
30;Hilgert;463;119;25.70194384449244
30;Hinterweiler;83;12;14.457831325301205
30;Hoffeld;129;22;17.05426356589147
30;Hohwacht (Ostsee);381;60;15.748031496062993
30;Höringen;229;72;31.441048034934497
30;Hümmerich;509;133;26.12966601178782
30;Ingelheim am Rhein, Stadt;21949;2827;12.879857852293954
30;Ispringen;3432;886;25.815850815850816
30;Kirchheim an der Weinstraße;684;161;23.538011695906434
30;Kirchtimke;494;78;15.789473684210526
30;Klein Offenseth-Sparrieshoop;1541;289;18.754055807916938
30;Kolbingen;844;199;23.578199052132703
30;Krummendeich;362;44;12.154696132596685
30;Langenargen;5153;896;17.38792936153697
30;Lehe;554;72;12.99638989169675
30;Lug;201;59;29.35323383084577
30;Negenborn;361;88;24.37673130193906
30;Niedermohr;907;198;21.830209481808158
30;Pollhagen;566;114;20.141342756183747
30;Quakenbrück, Stadt;4762;1388;29.147417051658966
30;Rehden;1028;230;22.373540856031127
30;Reinstorf;675;126;18.666666666666668
30;Rüdershausen;376;74;19.680851063829788
30;Salzhausen;2219;403;18.161333934204595
30;Sickte;2717;448;16.488774383511224
30;Steinweiler;760;153;20.13157894736842
30;Steyerberg, Flecken;3384;574;16.962174940898347
30;Tappenbeck;830;171;20.602409638554217
30;Wesertal;3493;656;18.78041797881477
30;Wrestedt;3330;665;19.96996996996997
31;Arnstein, Stadt;4175;1939;46.44311377245509
31;Brinjahe;69;16;23.18840579710145
31;Dettingen an der Iller;1721;416;24.171993027309703
31;Dornstadt;5679;1054;18.559605564359924
31;Dörscheid;141;26;18.43971631205674
31;Dörth;219;28;12.785388127853881
31;Eggesin, Stadt;2378;1328;55.84524810765349
31;Eisenbach (Hochschwarzwald);1313;300;22.84843869002285
31;Emmelbaum;40;2;5.0
31;Esch;183;42;22.950819672131146
31;Ferna;288;110;38.19444444444444
31;Fiersbach;128;35;27.34375
31;Finkenthal;140;66;47.142857142857146
31;Forst (Eifel);155;35;22.580645161290324
31;Frei-Laubersheim;414;76;18.357487922705314
31;Friesenheim;8151;1774;21.76420071156913
31;Fuhlenhagen;193;32;16.580310880829014
31;Gammertingen, Stadt;3537;960;27.14164546225615
31;Gau-Heppenheim;253;80;31.620553359683793
31;Gertewitz;84;52;61.904761904761905
31;Glan-Münchweiler;413;112;27.11864406779661
31;Gollenberg;56;5;8.928571428571429
31;Gribbohm;229;53;23.14410480349345
31;Großeutersdorf;149;70;46.97986577181208
31;Göcklingen;334;57;17.065868263473053
31;Göhren, Ostseebad;553;214;38.698010849909586
31;Hagen;261;76;29.118773946360154
31;Hechingen, Stadt;10533;2877;27.314155511250355
31;Heidekamp;263;52;19.771863117870723
31;Hemsbach, Stadt;7177;1436;20.008360039013514
31;Hetschburg;127;42;33.07086614173228
31;Hillscheid;800;187;23.375
31;Hohen Viecheln;402;169;42.039800995024876
31;Hohenstadt;504;117;23.214285714285715
31;Honigsee;236;53;22.45762711864407
31;Hörscheid;48;10;20.833333333333332
31;Ilbesheim;386;93;24.093264248704664
31;Isenburg;225;64;28.444444444444443
31;Jugenheim in Rheinhessen;1117;136;12.175470008952551
31;Kieselbronn;1905;457;23.989501312335957
31;Kirchwalsede;688;95;13.80813953488372
31;Kleinkarlbach;301;58;19.269102990033222
31;Kutenholz;2310;626;27.0995670995671
31;Kölln-Reisiek;1759;251;14.269471290505969
31;Königsfeld im Schwarzwald;3999;646;16.15403850962741
31;Lengerich;1361;224;16.458486407053638
31;Mehna;163;83;50.920245398773005
31;Merzalben;278;77;27.697841726618705
31;Neukirchen;540;124;22.962962962962962
31;Oberarnbach;307;52;16.938110749185668
31;Ofterdingen;3203;550;17.171401810802372
31;Ottenstein, Flecken;587;112;19.08006814310051
31;Reppenstedt;3256;521;16.0012285012285
31;Rieste;1658;401;24.185765983112184
31;Rinteln, Stadt;15551;3895;25.046620796090284
31;Scheden;942;184;19.532908704883226
31;Scholen;368;80;21.73913043478261
31;Seevetal;28257;4308;15.245779806773543
31;Sontheim an der Brenz;3619;899;24.841116330478034
31;Stöckse;679;121;17.820324005891017
31;Tiddische;729;162;22.22222222222222
31;Uehrde;474;114;24.050632911392405
31;Vollmersweiler;88;15;17.045454545454547
32;Brodersby;308;35;11.363636363636363
32;Burg (Spreewald)/Bórkowy (Błota);2085;1017;48.776978417266186
32;Dobbertin;472;191;40.46610169491525
32;Dogern;1465;240;16.38225255972696
32;Dörsdorf;190;54;28.42105263157895
32;Etgert;36;5;13.88888888888889
32;Fahrenwalde;168;87;51.785714285714285
32;Faulenrost;320;145;45.3125
32;Flammersfeld;453;137;30.242825607064017
32;Fleischwangen;436;90;20.642201834862384
32;Forst (Hunsrück);36;7;19.444444444444443
32;Freienhagen;163;58;35.58282208588957
32;Fresendelf;49;7;14.285714285714286
32;Frestedt;189;35;18.51851851851852
32;Fürfeld;712;164;23.03370786516854
32;Gau-Odernheim;1395;316;22.65232974910394
32;Geesthacht, Stadt;17965;3862;21.49735596994155
32;Geisa, Stadt;2375;958;40.33684210526316
32;Gelbensande;536;239;44.58955223880597
32;Geltorf;227;26;11.45374449339207
32;Gerabronn, Stadt;2497;603;24.148978774529436
32;Gommersheim;533;146;27.392120075046904
32;Grammendorf;251;129;51.39442231075697
32;Griebelschied;71;22;30.985915492957748
32;Gries;345;129;37.391304347826086
32;Großlöbichau;441;155;35.147392290249435
32;Grömbach;325;127;39.07692307692308
32;Haiterbach, Stadt;3163;854;26.99968384445147
32;Hardheim;4142;955;23.05649444712699
32;Heilshoop;299;80;26.755852842809364
32;Helbedündorf;1224;568;46.40522875816993
32;Hockenheim, Stadt;11753;2593;22.06245213987918
32;Hohenfelden;218;76;34.862385321100916
32;Hohenkirchen;535;217;40.5607476635514
32;Honerath;69;14;20.28985507246377
32;Horn-Bad Meinberg, Stadt;10393;2200;21.16809390936207
32;Höhr-Grenzhausen, Stadt;2569;671;26.119112495134292
32;Hörschhausen;67;21;31.34328358208955
32;Immesheim;66;18;27.272727272727273
32;Isselburg, Stadt;6657;1004;15.081868709628962
32;Kalübbe;345;68;19.71014492753623
32;Kammerforst;439;209;47.608200455580864
32;Kerpen, Kolpingstadt;38900;6890;17.712082262210796
32;Kevelaer, Stadt;17022;2404;14.122899776759487
32;Klein Meckelsen;572;116;20.27972027972028
32;Klein-Winternheim;2428;257;10.584843492586492
32;Kleinmölsen;205;99;48.292682926829265
32;Kummerfeld;1134;191;16.843033509700177
32;Ladbergen;4601;663;14.409910888937187
32;Lambrecht (Pfalz), Stadt;2238;577;25.781948168007148
32;Langerwehe;9863;1762;17.864747034370883
32;Lingen (Ems), Stadt;35196;4799;13.635072167291737
32;Loxstedt;10541;2078;19.71349966796319
32;Lüdenscheid, Stadt;36159;8140;22.51168450454935
32;Meckenheim, Stadt;15422;2452;15.899364544157697
32;Meschede, Kreis- und  Hochschulstadt;18347;2813;15.332206900310677
32;Meuselwitz, Stadt;6240;3258;52.21153846153846
32;Mittelnkirchen;498;85;17.068273092369477
32;Möhnesee;7647;1225;16.01935399503073
32;Münchweiler an der Rodalb;1930;409;21.191709844559586
32;Netphen, Stadt;15492;3043;19.64239607539375
32;Nettersheim;5746;1005;17.490428123912288
32;Neustadt in Holstein, Stadt;10373;1659;15.99344451942543
32;Nottuln;13408;1526;11.38126491646778
32;Nümbrecht;11232;2640;23.504273504273506
32;Ostbevern;7563;1123;14.848605050905725
32;Paderborn, Stadt;89891;16048;17.852732754113315
32;Pegestorf;212;42;19.81132075471698
32;Porta Westfalica, Stadt;23146;5361;23.16166940292059
32;Recklinghausen, Stadt;66186;13120;19.822923276825914
32;Rheinberg, Stadt;20616;3752;18.199456732634847
32;Rietberg, Stadt;18623;2706;14.5304193738925
32;Rodenberg, Stadt;3067;710;23.149657645908054
32;Rullstorf;1037;185;17.839922854387655
32;Schwaförden;758;154;20.316622691292874
32;Seeburg;829;151;18.21471652593486
32;Selm, Stadt;16800;3907;23.25595238095238
32;Spenge, Stadt;9391;1692;18.017250559045895
32;Steinheim am Albuch;5468;1265;23.13460131675201
32;Steinheim, Stadt;8155;1458;17.87860208461067
32;Stelle;7994;1258;15.736802601951464
32;Stolberg (Rhld.), Kupferstadt;30798;0;0.0
32;Stolzenau;3079;948;30.789217278337123
32;Söhlde;5317;1259;23.67876622155351
32;Tülau;828;230;27.77777777777778
32;Vahlberg;393;83;21.119592875318066
32;Velbert, Stadt;46669;9686;20.754676551886693
32;Viersen, Stadt;44630;7910;17.723504369258347
32;Voltlage;981;105;10.703363914373089
32;Waldfeucht;5809;904;15.562058874160785
32;Weingarten (Pfalz);555;170;30.63063063063063
32;Wermelskirchen, Stadt;22486;3294;14.649115004891932
32;Wetter (Ruhr), Stadt;16756;2677;15.976366674624016
33;Bad Herrenalb, Stadt;4557;1123;24.643405749396532
33;Brügge;565;90;15.929203539823009
33;Dobin am See;1024;451;44.04296875
33;Dornholzhausen;104;8;7.6923076923076925
33;Ehingen (Donau), Stadt;14674;3639;24.798964154286494
33;Ernzen;134;20;14.925373134328359
33;Eschbach;1535;284;18.501628664495115
33;Feldberger Seenlandschaft;3049;1247;40.89865529681863
33;Ferdinandshof;1231;706;57.35174654752234
33;Fluterschen;219;71;32.42009132420091
33;Flußbach (einschl. Willwerscheid);176;51;28.977272727272727
33;Fretterode;105;40;38.095238095238095
33;Friedrichstadt, Stadt;1137;244;21.459982409850483
33;Gamlen;196;45;22.959183673469386
33;Gau-Weinheim;304;56;18.42105263157895
33;Gebroth;63;14;22.22222222222222
33;Gerstengrund;42;9;21.428571428571427
33;Giesensdorf;58;9;15.517241379310345
33;Glasewitz;195;81;41.53846153846154
33;Gossersweiler-Stein;375;130;34.666666666666664
33;Gransebieth;269;142;52.78810408921933
33;Greimerath;301;85;28.239202657807308
33;Großfahner;488;240;49.18032786885246
33;Großpürschütz;235;88;37.4468085106383
33;Grumbach;158;45;28.481012658227847
33;Görkwitz;153;80;52.287581699346404
33;Hadenfeld;97;23;23.711340206185568
33;Hahnweiler;89;18;20.224719101123597
33;Hardebek;259;76;29.343629343629345
33;Haßmersheim;2930;788;26.89419795221843
33;Hohenfelde (in Köthel enthalten);0;0;
33;Hohenfels-Essingen;136;30;22.058823529411764
33;Holdorf;230;90;39.130434782608695
33;Holler;360;78;21.666666666666668
33;Hundhaupten;196;95;48.46938775510204
33;Hümmel;240;47;19.583333333333332
33;Hüttlingen;4039;678;16.786333250804656
33;Imsbach;327;89;27.217125382262996
33;Kirchbarkau;453;55;12.141280353200884
33;Kirchheilingen;426;170;39.906103286384976
33;Kirchheim unter Teck, Stadt;22761;4024;17.67936382408506
33;Kleinneuhausen;240;125;52.083333333333336
33;Knittlingen, Stadt;4613;1233;26.728809885107307
33;Kuchen;3192;694;21.74185463659148
33;Köngernheim;922;159;17.245119305856832
33;Lauenbrück;1292;264;20.43343653250774
33;Laumersheim;340;59;17.352941176470587
33;Lipprechterode;260;103;39.61538461538461
33;Lorup;1495;314;21.00334448160535
33;Mahlstetten;541;122;22.55083179297597
33;Muggensturm;3848;822;21.361746361746363
33;Neuenkirchen;412;76;18.446601941747574
33;Niederschlettenbach;130;29;22.307692307692307
33;Oldenburg in Holstein, Stadt;6034;1152;19.091813059330462
33;Olsbrücken;682;214;31.378299120234605
33;Polle, Flecken;533;124;23.264540337711068
33;Sachsenhagen, Stadt;1055;219;20.75829383886256
33;Scharnebeck;1727;316;18.297625940938044
33;Schwarme;1344;318;23.660714285714285
33;Seester;571;93;16.28721541155867
33;Seulingen;671;114;16.98956780923994
33;Tespe;2472;742;30.016181229773462
33;Uchte, Flecken;2090;416;19.904306220095695
33;Ummern;783;245;31.28991060025543
33;Veltheim (Ohe);498;62;12.449799196787149
33;Wallenhorst;15873;1968;12.398412398412399
33;Westheim (Pfalz);584;208;35.61643835616438
34;Breydin;426;201;47.183098591549296
34;Büdelsdorf, Stadt;6834;1219;17.837284167398302
34;Dömitz, Stadt;1171;503;42.95473953885568
34;Ebertshausen;61;15;24.59016393442623
34;Eßlingen;57;16;28.07017543859649
34;Fincken;279;137;49.10394265232975
34;Forst;234;68;29.05982905982906
34;Friedrich-Wilhelm-Lübke-Koog;84;12;14.285714285714286
34;Friedrichskoog;1226;372;30.34257748776509
34;Garz;126;95;75.39682539682539
34;Geisleden;594;247;41.582491582491585
34;Gemmingen;3161;813;25.71970895286302
34;Gengenbach, Stadt;6627;1004;15.150143352950053
34;Gevenich;272;63;23.16176470588235
34;Gimbsheim;947;313;33.051742344244985
34;Glandorf;4360;447;10.252293577981652
34;Gnewitz;123;62;50.40650406504065
34;Gremersdorf-Buchholz;281;182;64.76868327402136
34;Grödersby;111;7;6.306306306306307
34;Gumperda;234;98;41.88034188034188
34;Göldenitz;155;31;20.0
34;Göschitz;126;90;71.42857142857143
34;Hartenholm;1037;242;23.336547733847638
34;Haschbach am Remigiusberg;267;73;27.34082397003745
34;Hasel;732;188;25.683060109289617
34;Hattgenstein;106;31;29.245283018867923
34;Hausten;179;28;15.64245810055866
34;Hayingen, Stadt;1516;403;26.58311345646438
34;Heiligenstedten;813;156;19.18819188191882
34;Horbach;251;61;24.302788844621514
34;Hornstorf;597;239;40.03350083752094
34;Iggingen;1802;409;22.69700332963374
